,Unnamed: 0,title,sub_title,intro,link_url,image_url
193,193.0,배꼽빠지는 코믹마술쇼,콘서트,"극단 매직아티스트에서 가족을 위한 배꼽 빠지는 마술극 ""미녀를 찾아서""를 선보입니다. 이번 작품은 관객이 직접 참여하여 공연을 끌고 가는 형식인 넌버벌 퍼포번스 공연입니다.",,
194,194.0,스카이워터쇼 - 제주,뮤지컬,'관객과 함께 호흡하며 즐기는 쇼!' 동서양이 함께 어우러지는 화려한 퍼포먼스. 제주 스카이워터쇼로 여러분을 초대합니다.,,
195,195.0,쉬어매드니스,연극,"사건이 벌어진 바로 그날, 그날의 관객과 함께 살인사건을 해결하는 코믹 추리 수사극! 오늘의 당신만이 오늘의 범인을 잡을 수 있다! 당신이 지목할 범인은 누구인가?",,
196,196.0,두 여자,연극,"서스펜스 호러 지금껏 당신이 느꼈던 공포는 공포가 아니다. 소개팅 후 급진전을 원한다면 자연스런 스킨쉽이 유도되는 연극 <두여자>를! 당신이 무엇을 예상하든 빗나갈 것이다.당신의 심장을 조여주는 절대공포, 즐길 준비가 됐는가?",,
197,197.0,SHOWCK THE MUSEUM,뮤지컬,미스터리한 유물만 모아놓은 박물관이 있었다. 유물을 지키는 단 한명의 경비!!! 유물을 훔치는 도둑들!!! 박물관의 유물을 만지는 순간 일은 벌어진다. 박물관을 지키는 자..,,
198,198.0,락앤롤,뮤지컬,당대 최고의 인기를 얻고 있는 강민. 예전의 순수함과 열정을 잃어버린채 방탕한 생활을 하며 지내던 중 마약혐의로 감옥에 들어가게 되고 결국은 모든 것을 잃어버리고 혼자 남게 된다. 모든 것을 잃어버렸다고 생각하며 극단적인 생각을 하게 된 강민은 생애 마지막 여행을 떠난다. 생애 마지막이라고 생각하고 떠난 마지막 여행에서 세연이라는 아이를 만나게 되고 그 친구를 통해 내 생애 가장 아름다운 이야기가 펼쳐진다.,,
199,199.0,파라다이스 한류쇼,뮤지컬,"지상낙원 파라다이스 클럽에서 행복하게 가게를 꾸미며 사랑을 키워가는 아름다운커플. 하지만 기쁨도 잠시... 평온한 가게에 난입하여 행패를 부리는 불량배들. 그들의 두목이 원하는 건 돈과 청년의 연인. 돈과 사랑을 빼앗긴 청년은 방황을 하며 여인을 그리워하고, 그런 청년을 바라보는 여인은 눈물을 흘린다. 청년은 두목에게 돈과 사랑을 놓고 대결을 신청하는데.. 과연 청년은 돈과 사랑을 되찾아 행복했던 시절로 돌아갈 수 있을까?",,
200,200.0,옥탑방 고양이 - 서울,연극,작가의 꿈을 안고 상경한 경상도 여자 정은과 정체를 알 수 없는 미스터리 서울 남자 경민이 옥탑방으로 동시에 이사를 온다. 알고 보니 이중 계약에 집주인은 연락두절. 옥탑방 하나를 두고 이들의 치열한 전투가 시작되는데,,
201,201.0,FANTA-STICK - 서울,뮤지컬,"시공간을 초월한 두 가문의 이야기와 신나는 타악 연주와 생생한 현악 연주, 눈을 뗄 수 없는 비보잉과 귀를 즐겁게 해주는 판소리까지! 볼거리가 많아도 너무 많은 뮤지컬 판타스틱!",,
202,202.0,시크릿,연극,"사랑하는 여인을 자신의 능력부족으로 인해 떠나 보내는 실연의 아픔으로 그만 미쳐버린 남자, 이광남. 자신을 대통령이라고 말하는 정신병원 301호 환자이다.",,
203,203.0,죽여주는 이야기,연극,"스카이다이렉트, 줄 없는 번지점프, 엎드려서 떡먹기. 무엇에 쓰이는 이름일까? 신선하고 다양한 상품으로 소비자에게 확실한‘죽음’을",,
204,204.0,난타 - 제주,뮤지컬,좌충우돌 주방장들의 하루 일과 시작! 세 명의 요리사가 주방에서 야채를 나르고 주방기구를 정리하며 하루 일과를 시작한다.,,
205,205.0,트리오 이백이 데뷔 리사이틀,클래식 ,"피아니스트 이재경, 바이올리니스트 백건, 첼리스트 이길재의 각 멤버들 성(First name)을 갖고 와 2022년 창단한 트리오 이백이는 재능과 실력을 갖춘 세 명의 순수 국내파 연주자들이 모여 더욱 다양한 계층과 연령층을 위해 실내악을 연주하겠다는 모토로 결성되었습니다. 국내 유수 콩쿠르 입상 및 오케스트라 협연, 국제 페스티벌 참가 등 다양한 활동으로 실력을 입증받았으며 이번 데뷔 리사이틀을 시작으로 본격적인 활동을 펼칠 예정입니다.",,
206,206.0,오지현 첼로 독주회,클래식 ,"첼리스트 오지현은 한국예술종합학교 음악원 예술사과정을 졸업하였고 예술전문사과정 재학 중 독일 Essen Folkwang 국립예술대학교에 입학하여 전문연주자과정(Diplom)과 최고연주자과정(Konzertexamen)을 최우수성적(mit Auszeichnung)으로 졸업하였다. 일찍이 국내에서 음악적 기량을 인정받은 그녀는 이태리 Cennina 첼로 앙상블 순회 연주, 프랑스 Courchevel 국제 음악캠프 참가 및 연주, 태국 정부 초청 연주, 서울챔버앙상블 연주, 서울창작음악제 연주, Seoul Classical Players 창단 연주, 호암 Music Alp Festival 연주, 소프라노 신영옥의 ＂My Songs 전국투어콘서...",,
207,207.0,난세,뮤지컬 ,"정도전, 이방원. 어지러운 고려 말 시기에, 국운의 쇠함을 알고 천명을 받들어 역성혁명을 이뤄낸 주요 인물. 이상적인 것을 현실로 만들고자 했던 이와 현실적인 것이 곧 이상적이라는 생각을 가진, 각자 믿는 바가 뚜렷하여 자기 방식대로 난세를 구하고자 했기에 상대방의 방식은 용납할 수 없었던 두 인물 정도전과 이방원. 정도전과 이방원은 이성계를 통해 새 나라를 꿈꾸지만, 이 둘은 점차 이견차이로 서로의 존재의 위협을 느끼며 견제하던 중에, 태조 7년 8월 14일, 갑작스레 이성계가 병석에 눕다. 정도전은 이성계라는 날개를 달아 자신이 꿈꾸는 나라를 설계하는 것에 제동이 걸렸다. 개국공신 채택과 세자 책...",,
208,208.0,홍유리 피아노 독주회 - 성남,클래식 ,"피아니스트 홍유리는 예원학교, 서울예술고등학교를 거쳐 이화여자대학교 음악대학을 졸업한 후 도미하여 메네스 음악대학(Mannes College the New School for Music)에서 장학금을 수혜 받으며 석사학위(Master of Music)와 전문연주자과정(Professional Studies Diploma)을 취득하고 졸업 시 Newton Swift Piano Award를 받았으며, ‘빈센트 퍼시케티(Vincent Persichetti)의 피아노 소나타 연구’ 논문으로 이화여자대학교 음악대학 박사 과정을 졸업하였다. 일찍이 그녀는 한국음악협회콩쿨, 인터내셔널피아노콩쿨, 음악저널콩쿨, 음악교육신문주최콩쿨 등 국내 콩쿨에 다수 입상하여 음악...",,
209,209.0,THE CELLAR,연극 ,한 남자가 한 여자를 납치해서 지하실에 가둔다. 남자는 오래전부터 여자를 흠모했었다. 지하실에서 남자는 사랑을 고백하고 그녀와 함께 인생을 설계하길 바란다. 여자는 남자에게서 벗어나기 위해 마지막 승부를 띄운다.,,
210,210.0,부산 내셔널 심포니 오케스트라「춤과 함께하는 봄의 대향연」 - 부산,클래식 ,"봄을 맞이하여 클래식 음악 중 춤과 어울리는 곡을 선별하고 음악과 무용, 발레와 접목하여 즐겁고 쉽게 감상할 수 있는 공연을 기획. 기존 레퍼토리의 곡에 재미있는 퍼포먼스를 넣어 클래식 공연을 쉽게 다가갈 수 있도록 함.",,
211,211.0,우주로 간 사나이 - 서울,연극 ,1998년 IMF 직 후 경제난에 더불어 회사에서 정리해고를 당한 김창호. 자신의 아파트 옥상에서 신세한탄을 하던 그에게 낯선 사람들이 다가오고 그들은 자신들이 우주에서 왔다고 이야기를 한다. 말도 안 되는 이야기에 그 자리를 벗어나려 하지만 김창호는 어느새 그들에게 휩쓸리게 되는데...,,
212,212.0,나는 쏘다녔지,연극 ,"<나는 쏘다녔지>는 세 친구의 이야기이다. 연출가가 꿈이었지만 이제는 공무원이 되어 결혼을 준비하는 예랑, 작가가 꿈이었으나 이제는 보험설계사로 일에 파묻혀 사는 보라, 그리고 꿈을 포기하지 않고 여전히 노력 중이지만 자신의 삶에 확신이 없는 배우 배호.",,
213,213.0,2022 월간더문화 - 전주,클래식 ,매월 마지막 주 화요일 저녁 7:30 국내외 최정상 연주자들이 펼치는 클래식의 향연!,,
214,214.0,한재민 첼로 리사이틀 - 서울,클래식 ,"한재민은 만 5세에 첼로를 시작하여 일찍부터 영재로 주목 받았다. 이후 이화경향음악콩쿠르, 오사카국제음악콩쿠르, 헝가리 다비드 포퍼 국제 첼로 콩쿠르 등 국내외 유수의 콩쿠르에서 1위를 석권하며 탁월한 음악성을 인정 받았고 서울시립교향악단, 코리안챔버오케스트라 등 최정상 오케스트라와 협연했다. 2018 평창대관령국제음악학교에서 열린 협연자 오디션에서 우승을 차지하여 정치용 지휘의 평창페스티벌오케스트라와 생상 협주곡을 연주하기도 했다. 2020년 12월, 피아니스트 김선욱과 브람스 첼로 소나타 전곡을 연주 했으며 이듬해 동유럽 최고의 페스티벌 제오르제 에네스쿠 국제 콩쿠르에서 만 ...",,
215,215.0,독도 아리랑,가족/아동 ,우리 어린이들은 독도에 대해 얼마나 관심을 갖고 있을까? 독도는 분명 대한민국 땅인데 자기네 땅이라고 우기는 일본에 대해 어떤 생각을 할까? 아이들이 독도에 대해 물으면 잘 설명해 줄 수 있을까?,,
216,216.0,나를 고백하다,연극 ,네 개의 프레임(무지/쾌락/힘/약함/)에 갇혀 사는 사람들과 그들을 바라보는 1명의 인간. 프레임 속 세상은 완벽한 행복만 존재하고 있는 듯하다.,,
217,217.0,나다솜 피아노 독주회,클래식 ,"섬세한 표현력과 감각적인 연주로 주목받는 피아니스트 나다솜은 서울특별시 주최 선화 영재 프로그램을 이수하고, 선화예술고등학교에 입학, 실기 우수상을 수상하며 우수한 성적으로 졸업하였다. 이화여자대학교 음악대학을 졸업한 후에는 도독하여 독일 프라이부르크 국립음대(Hochschule für Musik Freiburg) 석사과정(Master of Musik)과 연주학 박사과정(Konzertexamen/Meisterklasse)에 만점 입학 및 졸업하며 음악적 역량을 키웠다. 일찍이 음악교육신문사 콩쿠르, 음연 아카데미 콩쿠르, 음악세계 콩쿠르, 이화 챔버 콩쿠르 등에서 입상하며 두각을 나타낸 나다솜은 이화여자대학교 재학 시절 신입생 연주회, 춘계 음악회, 추계 음악회, 건반악기 연주회 등에서 연주하였고, 부암아트홀 영 아티스트 콘서트, 예진 영 아티스트 콘서트, 마리아칼라스홀 초청 독주회, 바이올린과 듀오로 꾸며진 예술의전당 및 세종문화회관에서의 우수신인음악회 등을 통해 솔리스트뿐만 아니라 실내악 및 전문반주자로서도 활동하며 그 실력을 입증하였다. 도독한 후에는 Concorso Internazionale per Giovani Musicisti, Luigi Zanuccoli에서 1위, 안마쓰·제네바에서 열린 Concours International de Piano Adilia Alieva에서 위촉곡 특별상을 수상하며 United Nations Office at Geneva에서 연주하였다. 또한, Concorso Musicale Citta di Filadelfia 1위, 로마에서 열린 International Competition Youth Academy Award 2위, Paris Music Competition 2019 특별상(Prix Special Argent), Brussels Grand Prize Virtuoso Competition 1위를 거머쥐며 Recital Hall at Centre for Fine art of Brussels에서 연주하는 등 전문연주자로서의 기반을 단단히 했다. 이외에도 독일 Dominikanerkloster, Evangelischen Stift, Parler-Saal des Münsterbauvereins, Todtmoos, Klavierhaus bei Goethe Institute 등에서 연주하였으며 이탈리아 Vinci Theater에서 F. Busoni 오케스트라와 협연하였고, Neckar musikfestival에 초청되어 Bad Rappenau의 Wasserschloss에서 독주회를 개최하였다. 더불어 음연캠프, Prof. Till Fellner, Prof. Daniel Herscovitch, Prof. Anulf von Arnim, Prof. Friedemann Rieger의 마스터클래스에 참가하였으며 벨기에에서 열린 Pianofest에 발탁되어 Prof. Éliane Reyes, Prof. Klaus Hellwig, Prof. Jozef de Beenhouwer의 마스터클래스에서 우수연주자로서 연주하는 등 다양한 음악적 경험을 통해 연주 역량을 함양하였다. 김연경, 김원, 김석, Eric Le Sage 교수를 사사한 피아니스트 나다솜은 2020년 금호아트홀 연세에서의 귀국 독주회 이후 서초실내악축제, 대한민국 발레축제, 프랑스음악연구회 정기연주회 등에서 연주하며 활발히 활동을 이어가고 있으며 현재 프랑스음악연구회 회원, 선화예중고, 계원예중고, 덕원예고, 인천예고에 출강 중이다. ",,
218,218.0,SONICTRIP-Ⅲ 김건주 클라리넷 독주회 - 대전,클래식 ,"클라리네티스트 김건주는 직접 기획한 SONICTRIP 과 ELECTRONICA 콘서트 시리즈를 통해 클래식한 레퍼토리부터 첨단기술들이 융합된 멀티미디어 신작들까지 광범위한 작품 소화력을 보이며 활발한 연주활동을 선보이고 있다. 독주회 시리즈 SONICTRIP은 서양의 고전부터 동시대 한국 작곡가의 전자음악까지 장르, 시대, 지역을 가리지 않는 폭넓은 콘텐츠를 특징으로 한다. 이를 통해 클라리넷이 가지고 있는 다양하고 다채로운 매력을 청중들에게 전달할 수 있을 것으로 기대된다. SONICTRIP-I & II는 서울 금호아트홀 연세에서 성황리에 개최되었다. 이번 공연은 SONICTRIP의 세 번째 시리즈로서 카발리니와 브람스, 파머와 오스본 그리고 지글러의 작품을 연주한다. 우리에게 친숙한 곡들과 클라리넷의 현대기법이 들어간 작품과 클라리넷의 매력을 더욱 증폭시킬 수 있는 다양한 프로그램들로 기획되었다. 대전에서 선보이는 첫 번째 연주로 생동감 있는 공연을 선보일 예정이다.",,
219,219.0,아기돼지 삼형제 - 세종,가족/아동 ,사랑스러운 아기돼지 삼 형제가 엄마돼지와 함께 살고 있었습니다. 그러던 어느 날 엄마돼지가 세상을 떠나고 말았습니다.,,
220,220.0,미래에 사는 남자 과거에 사는 여자,연극 ,"행복한 미래를 위해 몸이 열 개라도 부족한 남자. 비가 거칠게 내리는 여름밤, 어김없이 걸어서 집으로 가는 퇴근길에 양화대교 위에서 위태롭게 서 있는 여자를 발견하는데..",,
