,title,sub_title,intro,link_url,image_url
71,천안시립흥타령풍물단 제12회 정기공연 '아기돼지 꼼꼼이' - 천안,가족/아동 ,어느 마을에 아기돼지 삼 형제와 엄마가 살고 있었습니다. 첫째 돼지 돈돈이는 언제나 새것이어야 만족하는 명품을 사랑하는 아이. 둘째 돼지 잠잠이는 잠이 많고 게으른 아이. 셋째 돼지 꼼꼼이는 엄마의 말씀을 언제나 존중하고 다른 이를 위해 양보할 줄 아는 성실한 아이입니다.,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%B2%9C%EC%95%88%EC%8B%9C%EB%A6%BD%ED%9D%A5%ED%83%80%EB%A0%B9%ED%92%8D%EB%AC%BC%EB%8B%A8+%EC%A0%9C12%ED%9A%8C+%EC%A0%95%EA%B8%B0%EA%B3%B5%EC%97%B0+%27%EC%95%84%EA%B8%B0%EB%8F%BC%EC%A7%80+%EA%BC%BC%EA%BC%BC%EC%9D%B4%27+-+%EC%B2%9C%EC%95%88+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220525_23%2F1653447389383oOrnw_JPEG%2F269_image_url_1653447389370.jpg
72,"OUR, HOUR",콘서트 ,"콘서트 <OUR, HOUR>는 시행착오를 겪으며 성장하고 있는 우리들의 시간을 음악적으로 풀어내고자 한다. 우리가 지난날 그렸던 꿈은 어떤 모습일까, 그리고 끝내 다시 그려낼 꿈은 어떨 모습일까? 본 공연을 통해 어린 날의 나처럼 계속해서 꿈꾸며 앞으로의 시간을 기록할 수 있기를 바란다.",,
73,DRAGx남장신사 (드랙바이남장신사),연극 ,"DRAGx남장신사는 지금껏 역사와 기록에 남지 않았던 3명의 중년 퀴어, 여성의 이야기를 들려주고, 동시대 퀴어들의 삶에 영향을 준 그들의 행보를 조명하기 위해 만든 창작극입니다.",,
74,"미래, 도시 - 의정부",연극 ,흐르는 음악 속에 미래도시가 있고 우리 마음속에는 미래도시가 있습니다. 촌철살인의 언어유희가 음악과 함께 흐르며 배우들이 미래에 대한 엉뚱한 상상을 펼치는 동안 관객들이 직접 그린 낙서 같은 그림들이 모여 우리 모두의 미래가 만들어집니다.,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%AF%B8%EB%9E%98%2C+%EB%8F%84%EC%8B%9C+-+%EC%9D%98%EC%A0%95%EB%B6%80+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220526_31%2F1653544139549rwgEy_JPEG%2F269_image_url_1653544139496.jpg
75,이인경 피아노 독주회,클래식 ,"피아니스트 이인경은 예원학교와 서울예고를 졸업하고 서울대학교 음악대학(사사: 이명학, 양혜란)에서 학사를, 미국 미시간 대학교(The University of Michigan, Ann Arbor, 사사: Arthur Greene)에서 장학금을 받으며 석사(M.M)와 박사학위(D.M.A)를 취득하였다. 일찍이 소년조선일보 콩쿠르와 음악춘추 콩쿠르에서 수상하며 음악적 재능을 인정받았던 그는 서울음대 재학 중 한국 페스티벌 앙상블 홀에서 피아노 듀오 연주, Boston Conservatory Summer Program, 연세대 백주년 기념관과 예술의 전당에서 다양한 연주에 참여했고, 미시간대 재학 중에는 Jerome Lowenthal, Lazar Berman 등 거장의 마스터 클래스에서 연주와 더불어 Britton Recital Hall, Rackham Auditorium, Hill Auditorium, McIntosh Theatre 등의 무대에서 Contemporary Ensemble, Trio Recital, Liszt Symposium, Harpsichord Concert, Lecture Recital 등 다수의 독주 및 실내악 연주회를 하였다. 그뿐만 아니라 Penelope Crawford와 포르테피아노, Edward Parmentier와 하프시코드를 공부하며 현대 피아노 이전의 건반악기 연주 관습과 해석에 대하여 깊이 있게 연구하였고, Marilyn Mason과 오르간을 수학하며 모든 건반악기와 문헌을 깊이 이해하고자 하였다. ",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9D%B4%EC%9D%B8%EA%B2%BD+%ED%94%BC%EC%95%84%EB%85%B8+%EB%8F%85%EC%A3%BC%ED%9A%8C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220526_146%2F16535331896229KOqr_JPEG%2F269_26419036_image_url_1653533189611.jpg
76,2022 서울시향 티에리 피셔의 라벨 ‘다프니스와 클로에’ ②,클래식 ,"서울시향 수석객원지휘자로 활동한 티에리 피셔의 모처럼의 복귀 무대. 마르쿠스 슈텐츠와 달리 피셔는 팬데믹 기간 동안 공연이 취소되는 등 서울시향과의 조우가 요원했다. 오프닝은 티에리 피셔와 같은 스위스 제네바 출신이자 동년배 작곡가인 미카엘 자렐의 ‘그림자들’로 시작된다. 자렐은 루체른 페스티벌과 잘츠부르크 페스티벌 등 주요 음악제에서 작품을 위촉하는 가장 인지도 높은 스위스 중견 작곡가이다. 악기의 뉘앙스를 음향적으로 섬세하고 탁월하게 사용한다는 평가를 얻고 있으며, ‘그림자들’은 그의 2011년 작품이다. 이어지는 프로코피예프 피아노 협주곡 1번은 러시아 태생의 젊은 비르투오소로 각광...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=2022+%EC%84%9C%EC%9A%B8%EC%8B%9C%ED%96%A5+%ED%8B%B0%EC%97%90%EB%A6%AC+%ED%94%BC%EC%85%94%EC%9D%98+%EB%9D%BC%EB%B2%A8+%E2%80%98%EB%8B%A4%ED%94%84%EB%8B%88%EC%8A%A4%EC%99%80+%ED%81%B4%EB%A1%9C%EC%97%90%E2%80%99+%E2%91%A1+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20211214_14%2F1639459322630riwLI_JPEG%2F269_25475318_image_url_1639459322574.jpg
77,2am Concert 22 S/S,콘서트 ,"2013년 2AM CONCERT 이후 9년이 흘렀습니다. 무대 위에서 여러분들과 만나기까지 오랜 기간 기다린 만큼, 우리가 처음 만났던 그 순간부터 현재까지의 모든 2am의 시간을 나누어 보고자 합니다. 새로운 계절을 맞이하는 6월, 초여름의 싱그러움과 함께 여러분 앞에 서는 그 순간을 기다려 봅니다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=2am+Concert+22+S%2FS+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220503_195%2F1651555401053Lps5U_JPEG%2F269_25650927_image_url_1651555401017.jpg
78,책 먹는 여우 - 이천,가족/아동 ,여우는 책을 먹을 때 언제나 소금과 후추를 뿌려서 먹는데요~ 왜 그럴까요? 공연을 보시면 정답을 알 수 있어요!!,,
79,캐치！티니핑 〈프린세스 다이어리〉 - 안산,가족/아동 ,"하모니 마을의 발전을 위해 누구나 공주가 될 수 있는 ""하트 프린세스 페스티벌"" 축제를 기획한다. 이 소식을 들은 로미의 절친 마야, 메리루가 로미를 찾아와 하트 프린세스 페스티벌에 나가자고 제안을 한다. 하트로즈 삼인방 오빠들까지 하모니 마을의 프린세스는 로미 뿐이라고 띄어주는 바람에 등 떠밀리듯 프린세스 페스티벌 참가를 결정하는 로미.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B3%B5%EC%97%B0+%EC%BA%90%EC%B9%98%EF%BC%81%ED%8B%B0%EB%8B%88%ED%95%91+%E3%80%88%ED%94%84%EB%A6%B0%EC%84%B8%EC%8A%A4+%EB%8B%A4%EC%9D%B4%EC%96%B4%EB%A6%AC%E3%80%89+-+%EC%95%88%EC%82%B0+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220316_137%2F1647409928681p54ck_JPEG%2F269_25911153_image_url_1647409928607.jpg
80,바다탐험대 옥토넛 시즌2 - 군포,가족/아동 ,"아름다운 산호초로 뒤덮인 호주 대산호초에는 다양한 바다 생물들이 함께 모여 살아가고 있다. 옥토넛도 탐험선을 타고 대산호초 탐험을 떠나고, 그곳에서 커다란 산호로 자라나길 꿈꾸는 아기 산호 코리를 만난다. 그런데 이때, 평화를 깨고 배고픈 가시관 불가사리 무리가 몰려 오는데...! 옥토넛과 바다 생물들, 지금 바로 대산호초 보호작전 개시!",,
81,알라딘과 자스민공주 - 울산,가족/아동 ,"무대는 사막의 아라비아 왕국을 배경으로 펼쳐지고 주인공 알라딘이 모험심 많은 용감한 소년으로 등장한다. 술탄의 아름다운 딸 ""자스민 공주"" 또한 모험심에 가득 찬 여성으로 등장하며 마법사 ""자파""가 탐욕과 계략으로 알라딘과 공주를 괴롭히며 아주 코믹한 인물로 등장한다.",,
82,인어공주 - 포항,가족/아동 ,바다 왕국을 지배하는 라이톤 대왕에게는 7명의 딸이 있다. 그 중 막내딸인 에리얼은 언제나 바다 위 인간들의 세상에 나가 길 원한다. 어느 날 폭풍으로 인해 인간 세상의 에릭 왕자가 바다에 빠지고 에리얼이 왕자를 구한다.,,
83,잠자는 숲속의 미녀,클래식 ,"프롤레스탄 왕국의 오로라 공주의 탄생을 기념하는 축하연이 열리고 있다. 많은 사람들이 초대받아 축하와 축복을 전하던 중 악의 요정 카라보스가 나타나 자신을 초대하지 않은 것에 분노하며 공주가 16세가 되면 물레바늘에 손가락을 찔려 죽게될 것이라는 저주를 내리고 사라진다. 시간이 흘러 오로라 공주의 16번째 생일 파티가 열리고, 축하를 받던 오로라 공주는 늙은 노파로부터 변장한 카라보스에게 장미 꽃다발을 받게된다. 꽃다발에 숨겨진 물레바늘에 찔려 쓰러지게 된 오로라 공주 앞에 수호신 라일락 요정이 나타나 죽음 대신 깊은 잠에 빠지게 하며, 진실된 키스만이 공주를 깨울 수 있도록 마법을 건다. 100년의 시간이 흐른 뒤, 친구들과 숲속에서 사냥을 즐기던 데지레 왕자는 신비스런 힘에 이끌려 라일락으로 둘러싸인 프롤레스탄 왕궁에 도착한다. 데지레 왕자는 카라보스와 그의 부하들을 무찌르고 잠들어있던 오로라 공주에게 입을 맞춘다. 진정한 사랑의 힘으로 깨어난 오로라 공주는 데지레 왕자의 청혼을 받아들이고 화려한 결혼식 피날레가 펼쳐진다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9E%A0%EC%9E%90%EB%8A%94+%EC%88%B2%EC%86%8D%EC%9D%98+%EB%AF%B8%EB%85%80+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220331_183%2F1648713875964ywBoU_JPEG%2F269_image_url_1648713875951.jpg
84,피터팬 - 대전,가족/아동 ,"피터팬은 네버랜드 나라에서 웬디의 집까지 날아오게 된다. 한편, 영국 런던에서 살고 있던 웬디와 존, 마이클은 자신의 방에서 피터팬의 발자국을 발견한다.",,
85,엄마까투리 마트에 간 꽁지 - 용인,가족/아동 ,"""이번엔 마트다!!"" 엄마가 좋아하는 체리를 구경하다 사고로 마트에 간 꺼병이들, 한밤중에 일어나는 마트의 특급 비밀은 과연 무엇일까? '마트에 간 꺼병이 구하기!! 삐약삐약 대작전~!'",,
86,인어공주 - 과천,가족/아동 ,"인간 세상을 동경하는 막내 인어공주 애리얼.. 하지만, 그녀의 왕국은 쉽사리 허락하지 않는다. 성년이 되어 모험을 떠나기로 결심한 애리얼.",,
87,캐리와친구들 2022-콘서트를 지켜라! - 경기 광주,가족/아동 ,"우리만의 특별한 추억을 만들기 위해 캐리와 친구들이 모여 재밌는 콘서트를 시작하려는 순간! 불청객 악당이 나타나 공연장을 엉망으로 만들기 시작하는데 ""괜찮아. 소중한 친구들과 함께라면 우린 지지 않을 거야""",,
88,라푼젤 - 인천,가족/아동 ,장장 18년을 탑 안에서만 지낸 끈기 만점의 소녀 라푼젤 어느 날 자신의 찹에 침입한 왕국 최고의 대도를 한방에 때려잡고 꿈에도 그리던 집 밖으로의 모험을 단행해요! 세상을 험난한 곳으로만 상상하던 라푼젤.. 그런 그녀 앞에 병사의 추격 그리고 가짜 엄마 마녀의 무서운 음모 등이 얽히고설켜 점점 흥미진진한 사건들이 터지기 시작하는데요~!,,
89,미아 파밀리아,뮤지컬 ,"1930년대 대공황 시대 뉴욕, 실업자는 급증하고 금주령에도 불구하고 사람들은 더욱더 술을 찾는 황량한 도시 가난한 이탈리아 노동자들의 삶을 위로하는 '아폴로니아 인앤바'는 마피아의 손에 넘어가 내일이면 문을 닫아야 하고 '아폴로니아'에 남은 최후의 보드빌 배우 '리차드'와 '오스카'는 마지막 레퍼토리 공연 '브루클린 브릿지의 전설'을 준비한다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%AF%B8%EC%95%84+%ED%8C%8C%EB%B0%80%EB%A6%AC%EC%95%84+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220406_113%2F1649210844466diA1O_JPEG%2F269_image_url_1649210844408.jpg
90,누가 내 머리에 똥쌌어 ?!,가족/아동 ,"두더지에게 정말로 화가 나는 일이 생겼어요. 어느 날, 해가 떴나 안 떴나 궁금해진 꼬마 두더지 한 마리가 머리를 땅 위로 내미는 순간, 똥 무더기가 머리에 떨어졌어요.",,
91,리골레토 - 인천,클래식 ,"이탈리아 작곡가 주세페 베르디의 역작 오페라 리골레토가 콘서트 오페라로 재탄생하여 아트센터인천 콘서트홀 무대에 오는 6월 11일 토요일에 열린다. 베르디의 음악은 대중 속에 순식간에 흡수되는 매력을 갖고 있어, 극을 구성하는 극적인 효과가 두드러지게 뛰어나 관객으로 하여금 작품의 몰입이 높은 작품 중 하나이다. 베르디의 많은 오페라 작품을 남겼으며 그 중 <리골레토>는 <라 트라비아타>, <일 트로바토레>와 더불어 그의 예술적 절정을 이룬 작품이다. 이 작품에서는 이탈리아의 전통적이면서도 풍부한 성악적인 선율을 표현되면서 드라마틱한 베르디 만의 음악적 색이 장관을 이룬다. 빅토르 위고의 ...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A6%AC%EA%B3%A8%EB%A0%88%ED%86%A0+-+%EC%9D%B8%EC%B2%9C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220412_149%2F1649750265372Ir4rG_JPEG%2F269_26046615_image_url_1649750265317.jpg
92,싱어게인2 TOP10 전국투어 콘서트 - 수원,콘서트 ,2022년 또 한 번 오디션계의 새로운 신드롬을 일으킨 무대를 꿈꾸는 모든 가수들의 한 번 더 오디션! <싱어게인 무명가수전> 시즌2! 다양한 장르의 무대와 마음을 움직이는 목소리로 대한민국의 가슴을 뜨겁게 만들었던 주역들이 여러분을 위해 다시 뭉쳤습니다. 싱어게인 화제의 무대부터 오직 콘서트에서만 볼 수 있는 싱어게인 TOP10의 재기발랄 새로운 무대까지! 그리고 이제는 무명에서 이 시대가 부르는 진짜 유명 가수가 된 그들의 진솔한 이야기를 들을 수 있는 시간... 싱어게인 시즌2 TOP10이 전국 투어 콘서트에 다시 여러분을 부릅니다!,,
93,우리 아빠가 최고야 - 포항,가족/아동 ,"우리 아빠는 최고예요! 커다랗고 험상궂은 늑대도 안 무서워하고, 달을 훌쩍 뛰어넘을 수 있고, 외줄 빨랫줄 위를 떨어지지 않고 걸어 다닐 수 있어요. 운동회 날 다른 아빠들이랑 달리기 시합을 해도 문제없고, 거인들이랑 레슬링을 해도 꼭 1등만 해요.",,
94,"유정, 봄을 그리다 - 태백",뮤지컬 ,"1937년, 봄이 채 오지 않은 실레마을. 오랜 일제의 탄압으로 실레마을 사람들의 삶은 점점 참혹해진다.",,
95,블루헬멧 : 메이사의 노래 - 인천,뮤지컬 ,"K-POP 오디션에 참가하기 위해 한국을 찾은 라만. 한 단계, 한 단계 통과해 드디어 우승의 문턱에 다다른다. 우승 후보들의 사전 인터뷰에서 한국을 찾은, 오디션에 참가한 숨겨진 이유를 털어놓는 라만. 아름답고 신비로운 라만의 고국 ‘카무르’에서 어린 시절 만난 파병 한국군 ‘메이사’를 찾기 위해 한국에 왔다. ‘메이사’는 어린 라만에게 희망, 그리고 ‘노래’의 힘을 알게 해준 꼭 다시 만나고 싶은 사람. 오디션의 우승과 ‘메이사’를 찾는 일- 간절히 원하는 두 소원 모두 이룰 수 있을까.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B8%94%EB%A3%A8%ED%97%AC%EB%A9%A7+%3A+%EB%A9%94%EC%9D%B4%EC%82%AC%EC%9D%98+%EB%85%B8%EB%9E%98+-+%EC%9D%B8%EC%B2%9C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220420_276%2F1650439904661LHbbj_JPEG%2F269_image_url_1650439904622.jpg
96,2022 이승환 콘서트 〈당신이 원하는 바로 그 콘서트〉 - 천안,콘서트 ,"여러분은 지금 어떤 콘서트를 찾고 있나요. 탄탄하고 에너제틱한, 기막힌 연주와 노래로 음악적으로 흠잡을 데 없는 슬픈 발라드로 코끝이 찡해지기도 하고 신나는 곡들로 일상의 스트레스도 날릴 수 있는 국내 최고의 스태프들이 만들어내는 빛과 소리로 피로감 없이 눈과 귀가 호강하는 센스 넘치는 멘트로 웃음이 넘치고, 관크 없이 수준 높은 관객들과 공감의 희열을 느끼는 그게 다 되는 콘서트가 있습니다. <당신이 원하는 바로 그 콘서트>",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=2022+%EC%9D%B4%EC%8A%B9%ED%99%98+%EC%BD%98%EC%84%9C%ED%8A%B8+%E3%80%88%EB%8B%B9%EC%8B%A0%EC%9D%B4+%EC%9B%90%ED%95%98%EB%8A%94+%EB%B0%94%EB%A1%9C+%EA%B7%B8+%EC%BD%98%EC%84%9C%ED%8A%B8%E3%80%89+-+%EC%B2%9C%EC%95%88+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220420_148%2F16504300765212jMmq_JPEG%2F269_image_url_1650430076464.jpg
